"","winner_player_id","loser_player_id","match_id","tourney_dates","player1rank","player2rank","Y"
"5545","h191","k030","1992-427-h191-k030",8313,46,107,1
"5546","e004","r016","1992-427-e004-r016",8313,1,63,1
"5547","i034","v014","1992-427-i034-v014",8313,5,75,1
"5548","k030","a092","1992-427-k030-a092",8313,107,6,1
"5549","l018","w035","1992-427-l018-w035",8313,9,48,1
"5550","h191","f196","1992-427-h191-f196",8313,46,10,1
"5551","k214","b298","1992-427-k214-b298",8313,14,230,1
"5552","m047","b397","1992-427-m047-b397",8313,22,141,1
"5553","h223","m030","1992-427-h223-m030",8313,36,35,1
"5554","e004","b293","1992-427-e004-b293",8313,1,111,1
"5555","i034","p045","1992-427-i034-p045",8313,5,71,1
"5556","a092","g039","1992-427-a092-g039",8313,6,83,1
"5557","l018","s321","1992-427-l018-s321",8313,9,125,1
"5558","f196","f164","1992-427-f196-f164",8313,10,114,1
"5559","k214","a028","1992-427-k214-a028",8313,14,94,1
"5560","m047","o009","1992-427-m047-o009",8313,22,116,1
"5561","m030","m408","1992-427-m030-m408",8313,35,130,1
"5562","h223","d227","1992-427-h223-d227",8313,36,312,1
"5563","b397","r043","1992-427-b397-r043",8313,141,37,1
"5564","b298","w123","1992-427-b298-w123",8313,230,43,1
"5565","h191","p012","1992-427-h191-p012",8313,46,438,1
"5566","k030","w136","1992-427-k030-w136",8313,107,47,1
"5567","w035","m442","1992-427-w035-m442",8313,48,95,1
"5568","r016","b308","1992-427-r016-b308",8313,63,274,1
"5569","v014","m338","1992-427-v014-m338",8313,75,64,1
"5570","a028","d004","1992-427-a028-d004",8313,94,226,1
"5571","b308","s443","1992-427-b308-s443",8313,274,66,1
"5572","b293","m048","1992-427-b293-m048",8313,111,90,1
"5573","b397","a163","1992-427-b397-a163",8313,141,316,1
"5574","b298","b021","1992-427-b298-b021",8313,230,88,1
"5575","d227","m096","1992-427-d227-m096",8313,312,123,1
"5576","f164","p048","1992-427-f164-p048",8313,114,121,1
"5577","g039","f028","1992-427-g039-f028",8313,83,151,1
"5578","k030","n109","1992-427-k030-n109",8313,107,112,1
"5579","m442","e106","1992-427-m442-e106",8313,95,74,1
"5580","m408","r186","1992-427-m408-r186",8313,130,96,1
"5581","o009","y002","1992-427-o009-y002",8313,116,80,1
"5582","p012","s380","1992-427-p012-s380",8313,438,73,1
"5583","p045","k133","1992-427-p045-k133",8313,71,231,1
"5584","s321","s403","1992-427-s321-s403",8313,125,89,1
"5585","v014","c328","1992-427-v014-c328",8313,75,101,1
"5586","l018","h191","1992-428-l018-h191",8320,9,46,1
"5587","l018","c274","1992-428-l018-c274",8320,9,4,1
"5588","h191","v037","1992-428-h191-v037",8320,46,17,1
"5589","v037","e004","1992-428-v037-e004",8320,17,3,1
"5590","c274","t125","1992-428-c274-t125",8320,4,272,1
"5591","l018","i034","1992-428-l018-i034",8320,9,8,1
"5592","h191","f196","1992-428-h191-f196",8320,46,10,1
"5593","e004","m048","1992-428-e004-m048",8320,3,101,1
"5594","c274","s403","1992-428-c274-s403",8320,4,99,1
"5595","h191","b028","1992-428-h191-b028",8320,46,6,1
"5596","i034","k133","1992-428-i034-k133",8320,8,249,1
"5597","l018","m030","1992-428-l018-m030",8320,9,36,1
"5598","f196","p048","1992-428-f196-p048",8320,10,124,1
"5599","t125","k214","1992-428-t125-k214",8320,272,15,1
"5600","v037","m338","1992-428-v037-m338",8320,17,65,1
"5601","e004","g039","1992-428-e004-g039",8320,3,78,1
"5602","c274","o009","1992-428-c274-o009",8320,4,115,1
"5603","b028","p050","1992-428-b028-p050",8320,6,62,1
"5604","i034","r016","1992-428-i034-r016",8320,8,69,1
"5605","l018","m442","1992-428-l018-m442",8320,9,96,1
"5606","f196","m063","1992-428-f196-m063",8320,10,104,1
"5607","k214","w035","1992-428-k214-w035",8320,15,52,1
"5608","v037","f164","1992-428-v037-f164",8320,17,114,1
"5609","m338","s014","1992-428-m338-s014",8320,65,21,1
"5610","t125","s015","1992-428-t125-s015",8320,272,34,1
"5611","m030","r186","1992-428-m030-r186",8320,36,66,1
"5612","p048","h223","1992-428-p048-h223",8320,124,37,1
"5613","k133","r043","1992-428-k133-r043",8320,249,38,1
"5614","h191","s380","1992-428-h191-s380",8320,46,76,1
"5615","m048","w123","1992-428-m048-w123",8320,101,49,1
"5616","s403","w136","1992-428-s403-w136",8320,99,51,1
"5617","f164","b293","1992-428-f164-b293",8320,114,111,1
"5618","g039","c328","1992-428-g039-c328",8320,78,75,1
"5619","k133","a028","1992-428-k133-a028",8320,249,95,1
"5620","m442","s443","1992-428-m442-s443",8320,96,68,1
"5621","m338","y002","1992-428-m338-y002",8320,65,86,1
"5622","m048","v014","1992-428-m048-v014",8320,101,89,1
"5623","m063","y011","1992-428-m063-y011",8320,104,425,1
"5624","o009","t112","1992-428-o009-t112",8320,115,688,1
"5625","p048","w001","1992-428-p048-w001",8320,124,181,1
"5626","p050","b397","1992-428-p050-b397",8320,62,149,1
"5627","r186","k068","1992-428-r186-k068",8320,66,273,1
"5628","r016","e106","1992-428-r016-e106",8320,69,70,1
"5629","s380","k030","1992-428-s380-k030",8320,76,106,1
"5630","s403","c046","1992-428-s403-c046",8320,99,186,1
"5631","t125","k266","1992-428-t125-k266",8320,272,353,1
"5632","w035","n109","1992-428-w035-n109",8320,52,92,1
"5633","i034","f035","1992-429-i034-f035",8334,5,11,1
"5634","i034","e004","1992-429-i034-e004",8334,5,2,1
"5635","f035","s402","1992-429-f035-s402",8334,11,3,1
"5636","e004","b053","1992-429-e004-b053",8334,2,35,1
"5637","s402","k148","1992-429-s402-k148",8334,3,6,1
"5638","i034","b028","1992-429-i034-b028",8334,5,7,1
"5639","f035","h191","1992-429-f035-h191",8334,11,24,1
"5640","h191","c243","1992-429-h191-c243",8334,24,1,1
"5641","e004","n025","1992-429-e004-n025",8334,2,22,1
"5642","s402","m099","1992-429-s402-m099",8334,3,18,1
"5643","i034","g182","1992-429-i034-g182",8334,5,49,1
"5644","k148","s351","1992-429-k148-s351",8334,6,17,1
"5645","b028","m012","1992-429-b028-m012",8334,7,25,1
"5646","f035","e113","1992-429-f035-e113",8334,11,61,1
"5647","b053","b040","1992-429-b053-b040",8334,35,56,1
"5648","c243","r043","1992-429-c243-r043",8334,1,78,1
"5649","e004","m475","1992-429-e004-m475",8334,2,27,1
"5650","s402","w136","1992-429-s402-w136",8334,3,53,1
"5651","i034","w123","1992-429-i034-w123",8334,5,55,1
"5652","k148","m030","1992-429-k148-m030",8334,6,37,1
"5653","b028","s101","1992-429-b028-s101",8334,7,59,1
"5654","b053","f196","1992-429-b053-f196",8334,35,10,1
"5655","f035","l206","1992-429-f035-l206",8334,11,39,1
"5656","b040","c179","1992-429-b040-c179",8334,56,12,1
"5657","e113","w124","1992-429-e113-w124",8334,61,14,1
"5658","m012","v037","1992-429-m012-v037",8334,25,15,1
"5659","s351","t136","1992-429-s351-t136",8334,17,43,1
"5660","m099","w001","1992-429-m099-w001",8334,18,179,1
"5661","g182","c252","1992-429-g182-c252",8334,49,20,1
"5662","n025","c031","1992-429-n025-c031",8334,22,38,1
"5663","h191","h025","1992-429-h191-h025",8334,24,45,1
"5664","b040","h223","1992-429-b040-h223",8334,56,33,1
"5665","b053","s015","1992-429-b053-s015",8334,35,34,1
"5666","c031","s276","1992-429-c031-s276",8334,38,268,1
"5667","e113","c009","1992-429-e113-c009",8334,61,30,1
"5668","g182","s080","1992-429-g182-s080",8334,49,31,1
"5669","h025","c018","1992-429-h025-c018",8334,45,259,1
"5670","l206","s381","1992-429-l206-s381",8334,39,60,1
"5671","m012","b446","1992-429-m012-b446",8334,25,352,1
"5672","m030","c260","1992-429-m030-c260",8334,37,26,1
"5673","m475","d015","1992-429-m475-d015",8334,27,81,1
"5674","r043","n250","1992-429-r043-n250",8334,78,NA,1
"5675","s101","g016","1992-429-s101-g016",8334,59,28,1
"5676","t136","p235","1992-429-t136-p235",8334,43,54,1
"5677","w001","k181","1992-429-w001-k181",8334,179,70,1
"5678","w123","w035","1992-429-w123-w035",8334,55,50,1
"5679","w136","h029","1992-429-w136-h029",8334,53,141,1
"5680","k214","w035","1992-430-k214-w035",8348,12,53,1
"5681","k214","c243","1992-430-k214-c243",8348,12,1,1
"5682","w035","c274","1992-430-w035-c274",8348,53,5,1
"5683","c243","f035","1992-430-c243-f035",8348,1,14,1
"5684","c274","s351","1992-430-c274-s351",8348,5,16,1
"5685","k214","k148","1992-430-k214-k148",8348,12,6,1
"5686","w035","l206","1992-430-w035-l206",8348,53,35,1
"5687","c243","s015","1992-430-c243-s015",8348,1,39,1
"5688","c274","w136","1992-430-c274-w136",8348,5,55,1
"5689","k148","m047","1992-430-k148-m047",8348,6,22,1
"5690","w035","l018","1992-430-w035-l018",8348,53,7,1
"5691","k214","c046","1992-430-k214-c046",8348,12,182,1
"5692","s351","c179","1992-430-s351-c179",8348,16,13,1
"5693","f035","m412","1992-430-f035-m412",8348,14,47,1
"5694","l206","n018","1992-430-l206-n018",8348,35,224,1
"5695","c243","c044","1992-430-c243-c044",8348,1,88,1
"5696","c274","v037","1992-430-c274-v037",8348,5,17,1
"5697","k148","j018","1992-430-k148-j018",8348,6,530,1
"5698","l018","h223","1992-430-l018-h223",8348,7,33,1
"5699","n018","w124","1992-430-n018-w124",8348,224,11,1
"5700","k214","m030","1992-430-k214-m030",8348,12,36,1
"5701","c179","s014","1992-430-c179-s014",8348,13,21,1
"5702","f035","l013","1992-430-f035-l013",8348,14,507,1
"5703","c046","h191","1992-430-c046-h191",8348,182,19,1
"5704","l206","c031","1992-430-l206-c031",8348,35,31,1
"5705","m412","m099","1992-430-m412-m099",8348,47,18,1
"5706","m047","w133","1992-430-m047-w133",8348,22,73,1
"5707","s015","g016","1992-430-s015-g016",8348,39,28,1
"5708","s351","b350","1992-430-s351-b350",8348,16,15,1
"5709","w136","p235","1992-430-w136-p235",8348,55,56,1
"5710","w035","c252","1992-430-w035-c252",8348,53,20,1
"5711","p235","g016","1992-433-p235-g016",8089,51,32,1
"5712","g016","w124","1992-433-g016-w124",8089,32,23,1
"5713","p235","c031","1992-433-p235-c031",8089,51,35,1
"5714","g016","s014","1992-433-g016-s014",8089,32,8,1
"5715","w124","m372","1992-433-w124-m372",8089,23,21,1
"5716","c031","r214","1992-433-c031-r214",8089,35,55,1
"5717","p235","c270","1992-433-p235-c270",8089,51,77,1
"5718","s014","c028","1992-433-s014-c028",8089,8,48,1
"5719","r214","a092","1992-433-r214-a092",8089,55,14,1
"5720","m372","m412","1992-433-m372-m412",8089,21,75,1
"5721","w124","y017","1992-433-w124-y017",8089,23,56,1
"5722","g016","l010","1992-433-g016-l010",8089,32,156,1
"5723","c031","p254","1992-433-c031-p254",8089,35,176,1
"5724","c270","o076","1992-433-c270-o076",8089,77,74,1
"5725","p235","r224","1992-433-p235-r224",8089,51,265,1
"5726","s014","s055","1992-433-s014-s055",8089,8,39,1
"5727","a092","c252","1992-433-a092-c252",8089,14,38,1
"5728","r224","r043","1992-433-r224-r043",8089,265,17,1
"5729","m372","m030","1992-433-m372-m030",8089,21,64,1
"5730","w124","f192","1992-433-w124-f192",8089,23,54,1
"5731","c270","s015","1992-433-c270-s015",8089,77,29,1
"5732","g016","z045","1992-433-g016-z045",8089,32,53,1
"5733","c031","s380","1992-433-c031-s380",8089,35,61,1
"5734","c028","m099","1992-433-c028-m099",8089,48,36,1
"5735","l010","d265","1992-433-l010-d265",8089,156,699,1
"5736","m412","f041","1992-433-m412-f041",8089,75,68,1
